count,hate_speech,offensive_language,neither,class,tweet,new_class,cleaned_tweet
3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",2,charlie sheen is too real url major fucking respect for charlie sheen
3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",2,wish i had a bae you got all the hoes tho
3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",2,fuck twerking bitch can you cook
3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",2,bitch wtf url 
3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",2,shut up zoe fight me pussy for zoe i am good man you are good ma am move along now
3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",2,lmao fucking snake bitches em
3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",2,big booty hoes everywhere sheesh damn 
3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",1,stay tuned to for an update on the repo that 1 b will be out weeks bum
3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",1,i play soccer cheat on girls and wear khaki coloured cargos haircut url yes lmfao
3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",2,oregon chokes every year get off the field trash ass program rft
3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",2,def not cowboy lol terrell owens was the best eagle cowboy ever dude cried like a bitch on tv over romo
3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",0,lmfao i hate black people url this is why there black people and niggers
3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",2,how could u do this to me bitch potent
3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",1, url a pissed lad past out i would lick his di y soles while he slept
3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",1, url love frat boy w soft long soles
3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",1, url sexy lad with hot soles and arches
3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",2,nah fam i gotta cheat with the hoes depends on the female i feel
3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",1, i got hicks lol
3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",2,this new twitter is confusing the shit out of me go back to south america bitch
3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",2,toto means ass or vagina i think pussy cause toto santi is like nasty pussy
3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",2,but what if he actually does choose the ugly bitch over you her ass must be fat
3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",2,bitch could not kill my vibe if ya tried dis why i love miley kiss 
3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",2,i am tired of bitches saying i look mean nigga you big af wear tight shi s and grim everybody
6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",1,birds your grandkids may never see thanks to climate change url url climate
3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",2,stay beautiful you bitch
3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",2,wut kinda r purple cele man this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls
3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",2,money getting taller and bitches getting blurry
3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",2,i ain t never seen a bitch so obsessed with they nigga i am obsessed with mine
3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",2,kobe stay talking trash but let us not forget url i meant to do this one smh
3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",0,at least i am not a nigger url lmfao
3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",2,people always asking me what i am mixed with she a bad asian bitch lol
3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",0,ariza is a snake and a coward but at least he is not a cripple like your hero roach lmaoo
3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",1,fosters home for imaginary trash whoa chill that show was everything tf
6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",2,i am lowkey tired if you tired be quiet and go to sleep hoe
3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",2,stop bringing weird niggers into my mentions url 
3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",2,we do not love these hoes 
3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",2,if yo girl cant have homeboys you a ol weak bitch ass nigga
3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",2,i think worst advice i gave you was do not be a pussy and speed up lol
3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",2,quote this tweet with your favorite animal pussy
3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",2,i hate when strippers tell you they are dancers hoe ballet dancers do not pop their pussy to beethoven you a stripper
3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",2,andrewbryant poff has double vision after beers poff double pussy smh
3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",2,when bitches twerk on the computer me in ya in ya damn 
3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",2,prince this is a url nobody takin his bitch
3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",1, percent of welfare government aid is claimed by white people so you all black slander is trash now
3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",2,these bitches do not care they just play that role
6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",2,it took a while for you to find me but i was hiding in the lime tree dis bitch in da wrong tree bro
6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",0,drakes new shoes that will be released by nike jordan yes there glitter on the shoes url dudes a fag
3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",1,inna di ghetto you alone lmaoo
3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",1,hoes austin teach us austin i teach u how to get curved that all i know
3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",2,bitches can not cook but know how to suck dick o to the ones that can do both
3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",2,fat hoes get chose lol
3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",2,hoes aint loyal well they are hoes no one expects them to be loyal
3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",2,ol bitch ass url 
3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",2,bruh im tired of niggas retweetin miley cyrus naked that bitch aint no types of bad lmao
3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",2,just because tony romo at the mavs game dont mean he still not a bitch lmao fuk them cowgirls lol bitch fuck you
3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",2,holy shit freddie highmore was in charlie and the chocolate factory me rolls on the floor laughing
3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",2,i do not want to have sex with my gf because i feel like i am using her anonymous whata faggot
3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",2,one of your followers with this url somebody bitch if you do not
3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",2,if ya bitch always bitching clearly she care or just an annoying bitch
3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",2,these catfish hoes thinkin they slick but niggas catching on
3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",2,can not worry about a bitch that ain t worried bout me real
3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",2,side hoes are for insecure niggas that can not handle a real one
3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",2, lmao this bitch come scooting in the tent like she about to fuck some shit up 
3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",2,my cousin said he share hoes with his brothers he said sharing is caring and he love his brothers
3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",2,i am hungry but ionn wanna spend my money on food broke hoe problems 
6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",2,dese hoes be lyin to all of us nigga
3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",2, url oh yeah fuck that bitch
3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",1,eli manning just threw his nfl leading 2 7 th interception of the season lmao trash
3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",1,usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team url he a bitch
3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",2,guess what i also have zero time for your mansplaining adios stfu pussy
3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",1,chilling url sexy scally lad
3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",2,i ain t sharing no bitch if you mines you mines
3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",2,money only impress the simple broke bitches
3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",2,pisces will never be anybody bitch they do not let people control or change them right
3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",1,tuku ho idk blah blah blah 
3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",1,i am not mad cuh hahaha suure tuku ho ita 
3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",2,these hoes is crazy
3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",2,you ain t ever gonna be a slice bitch kevin ha happy 
3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",2,oomf so fuckin fine tho dam her do not be no bitch
3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",2,i wonder if the girl that gave head to boys for a drink in magaluf has twitter she probly sends nudes for fags
3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",2,new sat questions yeah bitch yeah bitch call me a maybe b steve o c later d jesse pinkman
3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",2,hickies in between her thighs right by her pussy its only right
3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",2,would you still love me when i am no longer young and beautiful no ugly monkey ass
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",2,you all come through the front bitch i ain t coming
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",2,faggot bitch url 
3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",2,yea i am on my ipad i do not work this friday let us ball this faggot up i work
3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",1, url this scally lad would get it
3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",0,gerrys halloween pa y url halloween was yesterday stupid nigger
